id,osm_id,osm_type,coordinates,name,description,amenity,bicycle_parking,capacity,access,covered,fee,supervised,lit,operator,operator_type,building,level,surface,addr_city,addr_street,addr_housenumber,addr_suburb,addr_postcode,opening_hours,payment_none,ref,source,source_date,wikidata,wikipedia,created_at,updated_at
2509,node/4805964721,node,POINT(-51.2200845 -30.0312987),,Paraciclos da Braskem,bicycle_parking,stands,12,customers,no,no,yes,yes,Universidade Federal de Ciências da Saúde,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2510,node/4805964723,node,POINT(-51.2247902 -30.03244),,,bicycle_parking,stands,1,customers,no,no,no,yes,Fundação de Economia e Estatística Siegfried Emanuel Heuser,,,,,,,,,,"Mo-Fr 08:30-12:00,13:30-18:00",,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2511,node/4805964724,node,POINT(-51.2085706 -30.0325275),,,bicycle_parking,wall_loops,4,customers,no,no,yes,yes,Bio Academia Ramiro,,,,,,,,,,Mo-Fr 06:30-23:00; Sa 09:00-18:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2512,node/4805964725,node,POINT(-51.2206886 -30.0327927),,,bicycle_parking,wall_loops,14,customers,no,no,no,yes,UFRGS Campus Centro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2513,node/4805964726,node,POINT(-51.2222029 -30.0328084),,,bicycle_parking,bollard,10,customers,no,no,no,yes,UFRGS Campus Centro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2514,node/4805964727,node,POINT(-51.2195611 -30.0331555),,,bicycle_parking,bollard,5,customers,no,no,no,yes,UFRGS Campus Centro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2515,node/4805964728,node,POINT(-51.2215887 -30.0331672),,,bicycle_parking,bollard,9,customers,no,no,no,yes,UFRGS Campus Centro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2516,node/4805964729,node,POINT(-51.2205842 -30.0333493),,,bicycle_parking,bollard,5,customers,no,no,no,yes,UFRGS Campus Centro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2517,node/4805964731,node,POINT(-51.240496 -30.033829),,Paraciclo da Braskem,bicycle_parking,stands,1,yes,no,no,no,yes,Usina do Gasômetro,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2518,node/4805964733,node,POINT(-51.2399694 -30.0339488),,,bicycle_parking,stands,7,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2519,node/4805964734,node,POINT(-51.2226872 -30.0341148),,,bicycle_parking,wall_loops,2,customers,no,no,no,yes,Graph Ideia,,,,,,,,,,Mo-Fr 08:00-19:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2520,node/4805964735,node,POINT(-51.2250637 -30.0343052),,,bicycle_parking,stands,1,yes,no,no,no,yes,Academia DK1,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2521,node/4805964736,node,POINT(-51.2404359 -30.0346364),,,bicycle_parking,stands,7,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2522,node/4805964737,node,POINT(-51.2289591 -30.0348795),,,bicycle_parking,stands,3,customers,no,no,no,yes,Zaffari Fernando Machado,,,,,,,,,,Mo-Sa 08:00-22:00; Su 09:00-21:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2523,node/4805964738,node,POINT(-51.2265302 -30.0351408),,,bicycle_parking,wall_loops,10,customers,yes,no,yes,yes,Faculdade SENAC Campus I,,,,,,,,,,Mo-Fr 09:00-20:00; Sa 09:00-17:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2524,node/4805964742,node,POINT(-51.213242 -30.0365138),,,bicycle_parking,wall_loops,6,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2525,node/4805964743,node,POINT(-51.2091021 -30.036519),,,bicycle_parking,wall_loops,4,customers,no,no,no,yes,Panvel,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2526,node/4805964744,node,POINT(-51.2131748 -30.0368823),,,bicycle_parking,wall_loops,4,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2527,node/4805964745,node,POINT(-51.2316433 -30.0370354),,,bicycle_parking,wall_loops,8,customers,no,no,no,yes,UFRGS Escola de Administração,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2528,node/4805964746,node,POINT(-51.2318158 -30.0376589),,,bicycle_parking,wall_loops,10,customers,no,no,yes,yes,Escola Técnica Estadual Parobé,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2529,node/4805964747,node,POINT(-51.221661 -30.0382261),,,bicycle_parking,wall_loops,11,customers,no,no,no,yes,Chocólatras Anônimos Cidade Baixa,,,,,,,,,,Tu-Sa 08:30-20:00; Su-Mo 12:00-20:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2530,node/4805964748,node,POINT(-51.2154376 -30.038387),,,bicycle_parking,wall_loops,7,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2531,node/4805964749,node,POINT(-51.2075974 -30.0389718),,,bicycle_parking,stands,9,customers,no,no,no,yes,Hospital de Clínicas,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2532,node/4805964750,node,POINT(-51.2305943 -30.039008),,,bicycle_parking,wall_loops,10,customers,no,no,yes,yes,Companhia de Processamento Dados do Estado Rio Grande Sul,,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2533,node/4805964751,node,POINT(-51.2191767 -30.0390989),,,bicycle_parking,stands,2,customers,no,no,no,yes,Shopping Nova Olaria,,,,,,,,,,Su-Sa 10:00-23:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2857,node/5300766665,node,POINT(-46.6242253 -23.7170083),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.367Z,2026-07-02T22:07:42.367Z
2534,node/4805964753,node,POINT(-51.2308709 -30.0394393),,,bicycle_parking,wall_loops,13,customers,no,no,no,yes,Centro Administrativo Fernando Ferrari,,,,,,,,,,Mo-Fr 08:00-18:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2535,node/4805964754,node,POINT(-51.2302865 -30.0400837),,,bicycle_parking,wall_loops,5,customers,no,no,no,yes,Centro Administrativo Fernando Ferrari,,,,,,,,,,Mo-Fr 08:00-18:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2536,node/4805964755,node,POINT(-51.2302832 -30.0404767),,,bicycle_parking,wall_loops,6,customers,no,no,no,yes,Centro Administrativo Fernando Ferrari,,,,,,,,,,Mo-Fr 08:00-18:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2537,node/4805964756,node,POINT(-51.2300001 -30.0408202),,,bicycle_parking,wall_loops,15,customers,no,no,no,yes,Centro Administrativo Fernando Ferrari,,,,,,,,,,Mo-Fr 08:00-18:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2538,node/4805964757,node,POINT(-51.2073493 -30.0417562),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,UFRGS Campus Saúde,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2539,node/4805964758,node,POINT(-51.2073645 -30.0429269),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,UFRGS Campus Saúde,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2540,node/4805964759,node,POINT(-51.2213867 -30.0460047),,,bicycle_parking,bollard,2,customers,no,no,no,yes,Condomínio Edifício Atlântida,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2541,node/4805964760,node,POINT(-51.2311093 -30.0468187),,,bicycle_parking,wall_loops,21,customers,no,no,no,yes,Foro Central Prédio II,,,,,,,,,,Mo-Fr 09:00-18:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2542,node/4805964761,node,POINT(-51.2154712 -30.0469435),,,bicycle_parking,wall_loops,10,private,no,no,yes,yes,Companhia de Processamento de Dados do Município de Porto Alegre,,,,,,,,,,Mo-Fr 08:30-17:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2543,node/4805964762,node,POINT(-51.2168582 -30.0470588),,Paraciclos da EPTC,bicycle_parking,stands,2,yes,no,no,no,yes,Empresa Pública de Transporte e Circulação,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2544,node/4805964763,node,POINT(-51.2190309 -30.0471179),,,bicycle_parking,stands,17,customers,no,no,no,yes,Centro Municipal de Cultura Lupicínio Rodrigues,,,,,,,,,,Su-Sa 08:30-22:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2545,node/4805964764,node,POINT(-51.2169442 -30.0471473),,,bicycle_parking,wall_loops,13,customers,no,no,yes,yes,Empresa Pública de Transporte e Circulação,,,,,,,,,,Mo-Fr 08:30-17:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2546,node/4805964765,node,POINT(-51.2095976 -30.0505641),,Paraciclos da EPTC,bicycle_parking,stands,4,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2547,node/4805964766,node,POINT(-51.1726922 -30.0555764),,,bicycle_parking,wall_loops,12,private,no,no,no,yes,PUCRS,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2548,node/4805964767,node,POINT(-51.175368 -30.0556688),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,PUCRS,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2549,node/4805964768,node,POINT(-51.2206792 -30.0560058),,,bicycle_parking,wall_loops,10,yes,no,no,yes,yes,CETE,,,,,,,,,,Su-Sa 07:00-22:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2550,node/4805964769,node,POINT(-51.1726177 -30.0580278),,,bicycle_parking,wall_loops,10,customers,no,no,yes,yes,PUCRS,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2551,node/4805964771,node,POINT(-51.1737059 -30.060775),,,bicycle_parking,wall_loops,7,customers,no,no,yes,yes,PUCRS,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2552,node/4805964772,node,POINT(-51.1705225 -30.0613887),,,bicycle_parking,stands,23,private,no,no,yes,yes,TecnoPUC,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2553,node/4805964773,node,POINT(-51.1201009 -30.0674974),,,bicycle_parking,bollard,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2554,node/4805964774,node,POINT(-51.1214021 -30.0685289),,,bicycle_parking,wall_loops,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2555,node/4805964775,node,POINT(-51.140462 -30.0705514),,,bicycle_parking,bollard,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2556,node/4805964776,node,POINT(-51.1191576 -30.0712818),,,bicycle_parking,wall_loops,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2557,node/4805964777,node,POINT(-51.1189984 -30.072366),,,bicycle_parking,wall_loops,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2558,node/4805964778,node,POINT(-51.1200417 -30.0734528),,,bicycle_parking,wall_loops,5,customers,no,no,no,yes,UFRGS Campus do Vale,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2559,node/4805964779,node,POINT(-51.2094753 -30.0785856),,,bicycle_parking,wall_loops,8,customers,yes,no,yes,yes,Nacional,,,,,,,,,,"Mo-Fr 08:00-12:00,13:30-19:00; Sa 08:00-12:00",,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2560,node/4805964780,node,POINT(-51.2446005 -30.0832343),,,bicycle_parking,stands,13,customers,yes,no,yes,yes,BarraShoppingSul,,,,,,,,,,Mo-Sa 10:00-22:00; Su 11:00-21:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2561,node/4805964781,node,POINT(-51.2401271 -30.0854922),,,bicycle_parking,wall_loops,4,customers,no,no,yes,yes,Cristal Shop,,,,,,,,,,Mo-Sa 08:00-22:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2562,node/4805964782,node,POINT(-51.2312131 -30.1024614),,,bicycle_parking,wall_loops,4,customers,no,no,no,yes,Biológika,,,,,,,,,,"Mo-Fr 08:00-12:00,13:30-19:00; Sa 08:00-12:00",,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2563,node/4805964783,node,POINT(-51.2531083 -30.1101582),,,bicycle_parking,stands,5,customers,yes,no,yes,yes,Zaffari Otto Niemeyer,,,,,,,,,,Mo-Sa 08:00-23:00; Su 09:00-21:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2564,node/4806139229,node,POINT(-48.5216009 -27.6013574),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2565,node/4806139752,node,POINT(-48.5216077 -27.6007804),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2566,node/4806142431,node,POINT(-48.5204646 -27.6020501),,,bicycle_parking,informal,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2567,node/4806142432,node,POINT(-48.5204615 -27.6023368),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2568,node/4806142433,node,POINT(-48.5217707 -27.5988886),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2569,node/4807326685,node,POINT(-49.2675256 -25.4367228),,,bicycle_parking,,10,permissive,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2570,node/4808656674,node,POINT(-51.2095168 -30.0198989),,,bicycle_parking,stands,1,yes,no,no,no,yes,,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2571,node/4808656676,node,POINT(-51.1974367 -30.0398607),,Paraciclos da EPTC,bicycle_parking,stands,2,yes,no,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2572,node/4809768776,node,POINT(-47.4127957 -23.4763565),,,bicycle_parking,,12,,,,,,,,,,asphalt,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2573,node/4812162641,node,POINT(-47.4670245 -23.53966),,,bicycle_parking,,5,customers,,,,,,,,,concrete:lanes,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2574,node/4812243740,node,POINT(-47.4645953 -23.5173119),,,bicycle_parking,stands,10,yes,no,,,,Prefeitura de Sorocaba,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2575,node/4814328822,node,POINT(-47.4224637 -23.4806843),,,bicycle_parking,,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2576,node/4814328824,node,POINT(-47.4229288 -23.4784859),,,bicycle_parking,,10,yes,,,,yes,,,,,paved,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2577,node/4814328830,node,POINT(-47.4224095 -23.4806054),,,bicycle_parking,,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2578,node/4818609399,node,POINT(-47.8731248 -15.7574371),,,bicycle_parking,wall_loops,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2579,node/4820723034,node,POINT(-53.7247413 -29.701469),,,bicycle_parking,,3,yes,no,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2580,node/4820793917,node,POINT(-53.7161447 -29.7164462),,,bicycle_parking,,6,yes,,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2581,node/4820847436,node,POINT(-53.716076 -29.7126718),,,bicycle_parking,,10,yes,no,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2582,node/4820847445,node,POINT(-53.7171037 -29.7114631),,,bicycle_parking,,11,yes,no,,,,,,,,,,,,,,,,,survey,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2583,node/4825909288,node,POINT(-47.8914169 -15.761637),,,bicycle_parking,stands,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2584,node/4828011165,node,POINT(-49.1733812 -26.7527657),,,bicycle_parking,wall_loops,4,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2585,node/4828892487,node,POINT(-43.4601274 -23.0181423),,,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2586,node/4829457123,node,POINT(-49.2528159 -16.679726),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2587,node/4833350178,node,POINT(-47.883287 -15.7477203),,,bicycle_parking,wall_loops,10,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2588,node/4834820178,node,POINT(-51.198181 -30.0223143),,,bicycle_parking,wall_loops,24,customers,yes,no,yes,yes,Grêmio Náutico União Moinhos de Vento,,,,,,,,,,Su-Sa 05:00-24:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2589,node/4835094721,node,POINT(-43.4708546 -23.0158439),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2590,node/4835595933,node,POINT(-51.2243516 -30.0419712),,,bicycle_parking,stands,6,customers,yes,no,no,no,Museu Joaquim José Felizardo,,,,,,,,,,Mo 13:00-17:30; Tu-Fr 09:00-17:30,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2591,node/4835595934,node,POINT(-51.2212799 -30.0592851),,,bicycle_parking,wall_loops,6,customers,no,no,no,yes,Escola Infante Dom Henrique,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2592,node/4837454360,node,POINT(-48.5256574 -27.5991717),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2593,node/4838981447,node,POINT(-49.0828834 -26.9077516),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2594,node/4840291430,node,POINT(-51.2451936 -30.0774576),,,bicycle_parking,stands,6,customers,yes,no,yes,yes,Fundação Iberê Camargo,,,-1,,,,,,,Fr-Sa 13:00-18:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2595,node/4840291457,node,POINT(-51.2453462 -30.0777863),,,bicycle_parking,wall_loops,5,private,no,no,no,yes,Fundação Iberê Camargo,,,,,,,,,,Fr-Sa 13:00-18:00,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2596,node/4840407185,node,POINT(-51.1952196 -29.9726156),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2597,node/4840407188,node,POINT(-51.1936277 -29.9731411),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2598,node/4840407189,node,POINT(-51.1933469 -29.9734138),,,bicycle_parking,wall_loops,25,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2599,node/4840407190,node,POINT(-51.1967174 -29.9736435),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2600,node/4840407191,node,POINT(-51.1933999 -29.9745144),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.336Z,2026-07-02T22:07:42.336Z
2601,node/4840407193,node,POINT(-51.1964746 -29.9748572),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2602,node/4840407195,node,POINT(-51.1942656 -29.975259),,,bicycle_parking,wall_loops,10,customers,no,no,no,yes,Arena do Grêmio,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2603,node/4840407197,node,POINT(-51.2032462 -29.9960314),,,bicycle_parking,stands,6,customers,no,no,yes,yes,DC Shopping,,,,,,,,,,Mo-Sa 10:00-21:00; Su 14:00-20:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2604,node/4840407198,node,POINT(-51.1975158 -29.9973534),,Paraciclos da EPTC,bicycle_parking,stands,4,yes,yes,no,no,yes,PMPA,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2605,node/4840407199,node,POINT(-51.2026051 -30.0047549),,Paraciclo da Braskem,bicycle_parking,stands,1,yes,no,no,no,yes,Serviço Social do Comércio Unidade Navegantes,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2606,node/4840407203,node,POINT(-51.2040247 -30.0095105),,,bicycle_parking,wall_loops,20,customers,no,no,no,yes,Supper Rissul,,,,,,,,,,Mo-Sa 07:30-21:00; Su 08:30-20:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2607,node/4840407214,node,POINT(-51.2067384 -30.0108902),,,bicycle_parking,bollard,6,yes,no,no,no,yes,Terreira da Tribo de Atuadores Ói Nóis Aqui Traveiz,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2608,node/4840407215,node,POINT(-51.1607513 -30.0127178),,,bicycle_parking,stands,9,customers,no,no,yes,yes,Bourbon Shopping Wallig,,,,,,,,,,Mo-Sa 10:00-22:00; Su 11:00-22:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2609,node/4840407218,node,POINT(-51.1975947 -30.0333348),,,bicycle_parking,wall_loops,7,customers,no,no,yes,yes,Instituto Porto Alegre Unidade Central,,,,,,,,,,Mo-Fr 07:00-23:00; Sa 08:00-12:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2610,node/4840407219,node,POINT(-51.2023004 -30.0338202),,,bicycle_parking,stands,3,customers,yes,no,yes,yes,Zaffari Cabral,,,,,,,,,,Mo-Sa 07:30-22:00; Su 09:00-21:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2611,node/4840410525,node,POINT(-51.224138 -30.038843),,,bicycle_parking,wall_loops,4,yes,no,no,no,yes,,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2612,node/4844547939,node,POINT(-51.2272793 -30.0483783),,,bicycle_parking,wall_loops,25,private,no,no,no,yes,Tribunal Regional do Trabalho,,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2613,node/4844565056,node,POINT(-51.2264352 -30.0511634),,,bicycle_parking,wall_loops,10,private,no,no,no,yes,Justiça do Trabalho,,,,,,,,,,Mo-Fr 10:00-18:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2614,node/4846502444,node,POINT(-51.1711492 -30.0359425),,Paraciclo da Braskem,bicycle_parking,stands,1,yes,no,no,no,yes,Colégio Farroupilha,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2615,node/4846502445,node,POINT(-51.1619489 -30.0358222),,Paraciclo da Braskem,bicycle_parking,stands,1,yes,no,no,no,yes,Supermercado Bampi,,,,,,,,,,24/7,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2616,node/4846502446,node,POINT(-51.1616012 -30.0218115),,,bicycle_parking,stands,8,customers,no,no,yes,yes,Bourbon Shopping Country,,,,,,,,,,Mo-Sa 10:00-22:00; Su 11:00-20:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2617,node/4846502447,node,POINT(-51.1629242 -30.0277773),,,bicycle_parking,stands,64,customers,no,no,no,yes,Shopping Iguatemi,,,,,,,,,,Mo-Sa 10:00-22:00; Su 11:30-22:00,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
2618,node/4846742804,node,POINT(-53.7168192 -29.7137784),,,bicycle_parking,wall_loops,3,,,,,,,,,,concrete,,,,,,,,,,,,,2026-07-02T22:07:42.346Z,2026-07-02T22:07:42.346Z
