Ano da Pesquisa,Data_Hora,N_Quest,Cod_Pesq,Data,Dia_Semana,Horario,Zona,Bairro,Logradouro,Genero,Idade,Idade_Cat,Escolaridade,Ocupacao,Renda,Renda_2024,Raca,Bairro_Residencia,Qt_Domicilio,Covid19,Tempo_Cat,Tempo,Bike,Qt_Tempo,Qt_Tempo_2024,Ocorrencia,Ocorrencia_Furto,Ocorrencia_Assedio,Qt_Dia,Trabalho,Escola,Compras,Lazer,Estacao,Combina,Ql_Combina,Ou_Meio,Ql_Meio,Sistema,Bairro_Origem,Bairro_Destino,Pandemia,Frequencia,Ql_Motivo_Inicio,Ql_Problemas,Ql_Motivo,Oq_Frequencia,Ql_combina_cat,latitude,coordinates
2024,2024-09-28T11:39:27Z,257,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,38,de 35 a 44 anos,Ensino Superior,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Branca,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Sim,7,5,5,5,2,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:54:21Z,258,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,19,de 15 a 24 anos,Ensino Médio,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Preta,,,,mais de 20 até 30 minutos,30,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,Não,Não,7,6,0,0,1,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:53:00Z,259,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,14,até 14 anos,Ensino Fundamental,,Não sabe/Não respondeu,Não sabe/Não respondeu,Parda,,,,até 10 minutos,5,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,6,5,1,3,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança pública,,,
2024,2024-09-26T13:50:58Z,260,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,42,de 35 a 44 anos,Ensino Fundamental,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,mais de 30 minutos até 1 hora,40,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,3,3,0,1,2,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:49:04Z,261,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,23,de 15 a 24 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Preta,,,,até 10 minutos,5,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,7,5,0,3,5,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,Outros,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:47:12Z,262,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,35,de 35 a 44 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 10 até 20 minutos,20,Privada,Entre 4 e 5 anos,Entre 2 e 5 anos,Não,Não,Não,6,5,5,0,2,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:45:27Z,263,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,30,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Sim,6,6,0,2,0,0,Não,Sem resposta,Sim,NA,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T14:15:31Z,264,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,56,de 55 a 64 anos,Ensino Fundamental,,até 1 salário mínimo,até 1 salário mínimo,Parda,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,3,5,0,2,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:17:05Z,265,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,17,de 15 a 24 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,até 10 minutos,5,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,5,0,0,7,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais rápido e prático,Mais segurança pública,,,
2024,2024-09-26T14:12:10Z,266,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,44,de 35 a 44 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 10 até 20 minutos,13,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,7,5,0,0,0,0,Não,Sem resposta,Sim,NA,Sim,,,,,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:58:00Z,267,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,34,de 25 a 34 anos,Ensino Médio,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Preta,,,,mais de 10 até 20 minutos,20,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,Não,Não,7,7,0,2,0,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:56:32Z,268,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,23,de 15 a 24 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,,,,mais de 30 minutos até 1 hora,40,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,Não,Não,5,5,0,0,1,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais saudável,Mais segurança/educação no trânsito,,,
2024,2024-09-26T14:56:29Z,269,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,38,de 35 a 44 anos,Ensino Superior,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Preta,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Sim,7,5,5,4,4,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T12:59:50Z,270,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,29,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,até 10 minutos,5,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Sim,Sim,Sim,7,7,0,0,5,0,Não,Sem resposta,Sim,A pé,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:55:00Z,271,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,64,de 55 a 64 anos,Ensino Fundamental,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,0,0,2,7,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais barato,Mais segurança/educação no trânsito,,,
2024,2024-09-26T13:27:14Z,272,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,19,de 15 a 24 anos,Ensino Médio,,acima de 5 salários mínimos,acima de 5 salários mínimos,Parda,,,,mais de 10 até 20 minutos,15,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,Sim,Não,6,7,0,3,0,0,Sim,A pé,Sim,Transporte coletivo,Não,,,,,,,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:01:16Z,273,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,53,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Sim,Sim,Não,5,5,0,5,0,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:37:25Z,274,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,51,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 30 minutos até 1 hora,40,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,7,0,1,1,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:51:06Z,275,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,49,de 45 a 54 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,5,5,0,1,5,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,É mais saudável,Mais segurança pública,,,
2024,2024-09-26T14:35:56Z,276,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,59,de 55 a 64 anos,Ensino Fundamental,,até 1 salário mínimo,até 1 salário mínimo,Parda,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,7,7,3,0,0,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:30:47Z,277,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,14,até 14 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 10 até 20 minutos,15,Privada,Menos de 6 meses,Menos de 6 meses,Não,Não,Não,5,0,5,1,7,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T12:57:00Z,278,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,33,de 25 a 34 anos,Pós-Graduação,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Branca,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Sim,Não,Sim,7,5,0,2,7,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:53:19Z,279,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,21,de 15 a 24 anos,Ensino Médio,,Não sabe/Não respondeu,Não sabe/Não respondeu,Parda,,,,até 10 minutos,10,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,6,5,0,3,0,Não,Sem resposta,Sim,NA,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:39:00Z,280,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,47,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,5,5,0,3,5,0,Não,Sem resposta,Sim,A pé,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:24:44Z,281,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,39,de 35 a 44 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Preta,,,,mais de 30 minutos até 1 hora,60,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Sim,7,0,0,1,1,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais arborização/sobreamento,,,
2024,2024-09-26T14:29:02Z,282,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,27,de 25 a 34 anos,Ensino Fundamental,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Preta,,,,mais de 30 minutos até 1 hora,40,Privada,Entre 4 e 5 anos,Entre 2 e 5 anos,Não,Não,Sim,7,5,5,5,1,0,Não,Sem resposta,Sim,Transporte coletivo,Sim,,,,,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:44:23Z,283,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,22,de 15 a 24 anos,Ensino Fundamental,,Não sabe/Não respondeu,Não sabe/Não respondeu,Preta,,,,mais de 10 até 20 minutos,15,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,Não,Não,7,7,0,0,0,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,Outros,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:34:16Z,284,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,52,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,3,0,3,2,1,0,Não,Sem resposta,Sim,A pé,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:32:24Z,285,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,61,de 55 a 64 anos,Sem instrução,,até 1 salário mínimo,até 1 salário mínimo,Parda,,,,mais de 1 hora,90,Privada,Mais de 5 anos,Mais de 5 anos,Sim,Sim,Não,7,7,0,3,3,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:42:52Z,286,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,56,de 55 a 64 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,6,0,5,2,0,0,Não,Sem resposta,Sim,NA,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T14:41:16Z,287,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,30,de 25 a 34 anos,Ensino Médio,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,mais de 30 minutos até 1 hora,60,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,Sim,Não,7,7,0,0,6,0,Não,Sem resposta,Sim,NA,Não,,,,,,,É mais barato,Mais segurança pública,,,
2024,2024-09-26T14:27:13Z,288,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,55,de 55 a 64 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 30 minutos até 1 hora,40,Privada,Entre 4 e 5 anos,Entre 2 e 5 anos,Não,Não,Não,7,5,0,0,1,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:25:29Z,289,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,44,de 35 a 44 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Branca,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Sim,Não,Não,6,6,0,0,0,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T13:41:40Z,290,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,55,de 55 a 64 anos,Ensino Fundamental,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,até 10 minutos,10,Privada,Entre 2 e 3 anos,Entre 2 e 5 anos,Não,Não,Não,5,0,0,3,6,0,Não,Sem resposta,Sim,A pé,Não,,,,,,,É mais saudável,Mais segurança/educação no trânsito,,,
2024,2024-09-26T14:19:05Z,291,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,17,de 15 a 24 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 10 até 20 minutos,15,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,Não,Não,7,3,5,2,1,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais barato,Mais segurança pública,,,
2024,2024-09-26T14:21:11Z,292,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,64,de 55 a 64 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,7,0,3,0,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T13:28:40Z,293,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,16,de 15 a 24 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 10 até 20 minutos,15,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,Não,Sim,5,0,5,2,2,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança pública,,,
2024,2024-09-28T11:41:32Z,294,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,33,de 25 a 34 anos,Ensino Superior,,acima de 5 salários mínimos,acima de 5 salários mínimos,Parda,,,,mais de 20 até 30 minutos,28,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,Não,Não,2,2,0,0,1,0,Não,Sem resposta,Sim,NA,Sim,,,,,,,Outros,Outros,,,
2024,2024-09-26T14:10:31Z,295,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,31,de 25 a 34 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,5,5,0,2,2,0,Não,Sem resposta,Não,Sem resposta,Não,,,,,,,Outros,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:08:24Z,296,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,46,de 45 a 54 anos,Ensino Fundamental,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Parda,,,,mais de 20 até 30 minutos,30,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,6,6,2,2,1,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T14:05:05Z,297,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,23,de 15 a 24 anos,Ensino Médio,,até 1 salário mínimo,até 1 salário mínimo,Branca,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Sim,Sim,Não,4,3,5,2,4,0,Não,Sem resposta,Sim,A pé,Não,,,,,,,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-26T14:03:30Z,298,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,36,de 35 a 44 anos,Ensino Médio,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,mais de 30 minutos até 1 hora,60,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,7,6,0,1,0,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,Mais segurança/educação no trânsito,,,
2024,2024-09-26T13:43:35Z,299,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Feminino,53,de 45 a 54 anos,Ensino Médio,,de 2 a 5 salários mínimos,de 2 a 5 salários mínimos,Parda,,,,mais de 20 até 30 minutos,30,Privada,Entre 3 e 4 anos,Entre 2 e 5 anos,Não,Não,Não,5,5,0,2,2,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais saudável,Mais segurança/educação no trânsito,,,
2024,2024-09-26T13:59:35Z,300,AN136,24/09/2024,terça-feira,,Área 1 - Área Central,,Estrada de Belém x Rua Odorico Mendes,Masculino,15,de 15 a 24 anos,Ensino Fundamental,,Não sabe/Não respondeu,Não sabe/Não respondeu,Preta,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,Não,Não,4,0,4,0,2,0,Não,Sem resposta,Sim,Transporte coletivo,Não,,,,,,,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,
2024,2024-09-16T20:45:54Z,301,FE084,13/09/2024,sexta-feira,,Área 3 - Área Periférica,,Avenida Caxangá x Avenida Afonso Olindense,Masculino,53,de 45 a 54 anos,Ensino Médio,,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,Preta,,,,mais de 10 até 20 minutos,15,Privada,Mais de 5 anos,Mais de 5 anos,Não,Sim,Não,5,5,0,3,0,0,Não,Sem resposta,Sim,NA,Não,,,,,,,É mais rápido e prático,Mais segurança pública,,,
