type,geometry.type,geometry.coordinates,properties.id,properties.status_type,properties.status_value,properties.length,properties.city_id,properties.osm_id,properties.name,properties.pdc_typology,properties.cycleway_typology
Feature,LineString,"-34.92495,-7.97652,-34.92433,-7.97626,-34.92318,-7.97577,-34.92305,-7.9757,-34.92295,-7.97564,-34.92273,-7.9755,-34.92263,-7.97542,-34.92256,-7.97536,-34.92249,-7.9753,-34.92227,-7.97505,-34.92215,-7.97488,-34.92207,-7.97476,-34.92204,-7.9747,-34.92197,-7.97457,-34.92192,-7.97444,-34.92181,-7.97414,-34.92161,-7.97352,-34.9213,-7.97255,-34.92121,-7.9723,-34.92114,-7.97205,-34.92084,-7.97109,-34.92071,-7.97066",75,pdc_nao_realizado,0.4306576245380364,0.4306576245380364,2611606,way/128403027,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.89393,-7.92146,-34.89386,-7.9214,-34.89366,-7.9212,-34.89346,-7.92101",76,pdc_nao_realizado,0.036323750904123056,0.036323750904123056,2610707,way/128403678,,Ciclovia,none
Feature,LineString,"-34.89346,-7.92101,-34.8934,-7.92095,-34.89328,-7.92085,-34.89319,-7.92077,-34.89307,-7.92068,-34.89294,-7.92062,-34.89281,-7.92058,-34.89266,-7.92057,-34.89252,-7.9206,-34.89242,-7.92063,-34.89234,-7.92068,-34.89226,-7.92074,-34.8922,-7.92082,-34.89214,-7.92094,-34.89212,-7.92102,-34.89211,-7.92108,-34.8921,-7.92121,-34.89212,-7.92129,-34.89214,-7.92139,-34.8922,-7.9215,-34.89229,-7.92159,-34.89237,-7.92165,-34.89251,-7.92171,-34.89256,-7.92173,-34.89269,-7.92176,-34.89285,-7.92175,-34.893,-7.92169,-34.89312,-7.92163,-34.89323,-7.92157,-34.89329,-7.92155",77,pdc_nao_realizado,0.18826246428686833,0.18826246428686833,2610707,way/128403680,,Ciclovia,none
Feature,LineString,"-34.92533,-7.97648,-34.92558,-7.97658,-34.92567,-7.97662,-34.92581,-7.97669,-34.92593,-7.97677,-34.92609,-7.97688,-34.92614,-7.97691,-34.92619,-7.97694,-34.92624,-7.97698,-34.92628,-7.97702,-34.92652,-7.97722,-34.92672,-7.97742,-34.92694,-7.97766,-34.92724,-7.97797,-34.9277,-7.9784,-34.92787,-7.97854,-34.92801,-7.97863,-34.92824,-7.9788,-34.92835,-7.97886,-34.92876,-7.9791,-34.92926,-7.97937,-34.9294,-7.97945,-34.92951,-7.97953,-34.92979,-7.97971,-34.92999,-7.97985,-34.93027,-7.98005,-34.93085,-7.98053,-34.93122,-7.98086,-34.93133,-7.98097,-34.93152,-7.98116,-34.93164,-7.98129,-34.93178,-7.98146,-34.93189,-7.98164,-34.93196,-7.98181,-34.93202,-7.98197,-34.93205,-7.98211,-34.93208,-7.98224,-34.93211,-7.98247,-34.93212,-7.98254,-34.93212,-7.98258,-34.9321,-7.98278,-34.93208,-7.98297,-34.93202,-7.98327,-34.93197,-7.9835,-34.93192,-7.98379,-34.93188,-7.98398,-34.93185,-7.98409,-34.93184,-7.98421,-34.93183,-7.98459",78,pdc_nao_realizado,0.6325737929868546,0.6325737929868546,2611606,way/128405270,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.92501,-7.97635,-34.92516,-7.97641,-34.92533,-7.97648",79,pdc_nao_realizado,0.01903104903408807,0.01903104903408807,2611606,way/128405273,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.90435,-7.94351,-34.90438,-7.94374",80,pdc_nao_realizado,0.012881844050405097,0.012881844050405097,2610707,way/128405275,,Ciclovia,none
Feature,LineString,"-34.92525,-7.97664,-34.92495,-7.97652",81,pdc_nao_realizado,0.01761904585875496,0.01761904585875496,2611606,way/128405278,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.90424,-7.94366,-34.90421,-7.94352",82,pdc_nao_realizado,0.008056765435500836,0.008056765435500836,2610707,way/128405279,,Ciclovia,none
Feature,LineString,"-34.94307,-8.02795,-34.94307,-8.02807,-34.94308,-8.02827",83,pdc_nao_realizado,0.018028478587612903,0.018028478587612903,2611606,way/128407256,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.9429,-8.02705,-34.94285,-8.02616,-34.94282,-8.02543,-34.9428,-8.02474,-34.94277,-8.02419,-34.94271,-8.02324",84,pdc_nao_realizado,0.2116894905545006,0.2116894905545006,2611606,way/128407257,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94302,-8.02705,-34.94307,-8.02795",85,pdc_nao_realizado,0.04999681837493017,0.04999681837493017,2611606,way/128407258,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.94296,-8.02795,-34.9429,-8.02705",86,pdc_nao_realizado,0.05057023764227069,0.05057023764227069,2611606,way/128407259,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.93751,-8.00878,-34.9377,-8.00702",87,pdc_nao_realizado,0.09886359831293617,0.09886359831293617,2611606,way/128677002,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.93767,-8.00879,-34.93763,-8.00924",88,pdc_nao_realizado,0.025495933391634952,0.025495933391634952,2611606,way/128677004,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.93746,-8.00922,-34.93751,-8.00878",89,pdc_nao_realizado,0.024481827740951416,0.024481827740951416,2611606,way/128677007,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.93763,-8.00924,-34.9376,-8.00948,-34.93758,-8.00989,-34.93758,-8.01026,-34.93764,-8.01061,-34.93771,-8.01086,-34.93779,-8.01106,-34.93791,-8.01132,-34.93814,-8.01178,-34.93889,-8.01329",90,pdc_nao_realizado,0.24096495696181416,0.24096495696181416,2611606,way/128677010,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94169,-8.03895,-34.94166,-8.03871,-34.94165,-8.0386,-34.94143,-8.03755,-34.94133,-8.03684,-34.94129,-8.03649,-34.94129,-8.03596,-34.94133,-8.0354",91,pdc_nao_realizado,0.19927398201878516,0.19927398201878516,2611606,way/130889194,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.93564,-8.16761,-34.93606,-8.16792,-34.93631,-8.1681,-34.93637,-8.16813,-34.93646,-8.16818,-34.93657,-8.16821,-34.93672,-8.16825,-34.9369,-8.16824,-34.937,-8.16822,-34.93712,-8.1682,-34.93725,-8.16815,-34.93728,-8.16813,-34.93752,-8.16796,-34.93766,-8.16782,-34.93781,-8.16758",92,pdc_nao_realizado,0.14483138548159313,0.14483138548159313,2607901,way/141710589,,Ciclovia,none
Feature,LineString,"-34.94237,-8.15241,-34.94242,-8.15236,-34.94244,-8.15234,-34.94247,-8.15232,-34.9425,-8.15231,-34.94252,-8.1523,-34.94255,-8.15229,-34.94259,-8.1523,-34.94263,-8.15231,-34.94266,-8.15232,-34.94268,-8.15236,-34.9427,-8.1524,-34.94271,-8.15244,-34.94272,-8.15258",93,pdc_nao_realizado,0.03325285972720783,0.03325285972720783,2607901,way/141722168,,Ciclovia,none
Feature,LineString,"-34.91592,-7.96423,-34.91587,-7.96408,-34.91586,-7.96403,-34.91585,-7.96397,-34.91585,-7.96392,-34.91586,-7.96388,-34.9159,-7.96385,-34.91594,-7.96383,-34.91599,-7.96383,-34.91603,-7.96384,-34.91611,-7.96387,-34.91626,-7.96396",94,pdc_nao_realizado,0.04497403541962363,0.04497403541962363,2611606,way/145053392,,Ciclovia,none
Feature,LineString,"-34.91501,-7.96264,-34.91509,-7.96281,-34.91511,-7.96289,-34.91509,-7.96295,-34.91507,-7.96299,-34.91504,-7.96301,-34.915,-7.96302,-34.91496,-7.96303,-34.91491,-7.96303,-34.91483,-7.96302,-34.91471,-7.96296",95,pdc_nao_realizado,0.04187050285849934,0.04187050285849934,2611606,way/145053393,,Ciclovia,none
Feature,LineString,"-34.93791,-8.01132,-34.93826,-8.01175",96,pdc_nao_realizado,0.03070552647003748,0.03070552647003748,2611606,way/145057214,,Ciclovia,none
Feature,LineString,"-34.94233,-8.01903,-34.94247,-8.01949,-34.94249,-8.01957,-34.94255,-8.01983,-34.94256,-8.01987,-34.94261,-8.02008,-34.94262,-8.02015,-34.94266,-8.02036,-34.9427,-8.02084,-34.94275,-8.0216,-34.94277,-8.02195,-34.94277,-8.022,-34.94281,-8.02287",97,pdc_nao_realizado,0.21565200090908732,0.21565200090908732,2611606,way/145057216,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94087,-8.01666,-34.94117,-8.01709",98,pdc_nao_realizado,0.029129452895352993,0.029129452895352993,2611606,way/145057219,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.93481,-7.98865,-34.93493,-7.98887,-34.93493,-7.98895,-34.93492,-7.98901,-34.93489,-7.98904,-34.93485,-7.98907,-34.93477,-7.98908,-34.9347,-7.98906,-34.9346,-7.98902,-34.93451,-7.98894,-34.93441,-7.98886",99,pdc_nao_realizado,0.055081911125128766,0.055081911125128766,2611606,way/145063205,,Ciclovia,none
Feature,LineString,"-34.9324,-7.98653,-34.93231,-7.98635,-34.93229,-7.98628,-34.93228,-7.98625,-34.93229,-7.98619,-34.93231,-7.98615,-34.93233,-7.98613,-34.93238,-7.98611,-34.93242,-7.9861,-34.93246,-7.98611,-34.9325,-7.98612,-34.93257,-7.98615,-34.93277,-7.98632,-34.93286,-7.98639",100,pdc_nao_realizado,0.05907991660786211,0.05907991660786211,2611606,way/145063207,,Ciclovia,none
Feature,LineString,"-34.90639,-7.94822,-34.90616,-7.94809,-34.90596,-7.94796,-34.90578,-7.94784,-34.90565,-7.94774,-34.90554,-7.94762,-34.9054,-7.94748,-34.90527,-7.94732,-34.90513,-7.94714,-34.90503,-7.94699,-34.90496,-7.94682,-34.90483,-7.94661,-34.90476,-7.94649,-34.90456,-7.94621,-34.90452,-7.94614",101,pdc_nao_realizado,0.1582473361570602,0.1582473361570602,2610707,way/145079142,,Ciclovia,none
Feature,LineString,"-34.90437,-7.94567,-34.90437,-7.94559,-34.90436,-7.94548,-34.90436,-7.94536,-34.90425,-7.94433,-34.90424,-7.94392,-34.90423,-7.94384,-34.90424,-7.9438,-34.90425,-7.94376",102,pdc_nao_realizado,0.10690816301257428,0.10690816301257428,2610707,way/145079222,,Ciclovia,none
Feature,LineString,"-34.94011,-8.01545,-34.9402,-8.01557,-34.94035,-8.01575,-34.94086,-8.01634,-34.94106,-8.01656,-34.94107,-8.01657",103,pdc_nao_realizado,0.08169726294793275,0.08169726294793275,2611606,way/151135914,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94078,-8.01675,-34.94037,-8.01616",104,pdc_nao_realizado,0.039974992215204855,0.039974992215204855,2611606,way/151135940,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94108,-8.01717,-34.94078,-8.01675",105,pdc_nao_realizado,0.0284958350373895,0.0284958350373895,2611606,way/151135958,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.9485,-8.09485,-34.94849,-8.09483,-34.94837,-8.09466",106,pdc_nao_realizado,0.013108580306095055,0.013108580306095055,2611606,way/159136249,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94852,-8.09457,-34.94864,-8.09474",107,pdc_nao_realizado,0.011412810171506495,0.011412810171506495,2611606,way/159136252,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94837,-8.09466,-34.94789,-8.09398,-34.94785,-8.09392,-34.94784,-8.0939,-34.94777,-8.0938,-34.94772,-8.09371,-34.9474,-8.09323,-34.9473,-8.09306,-34.9472,-8.09287,-34.9471,-8.09264,-34.94706,-8.09254,-34.94703,-8.09248,-34.94702,-8.09243,-34.94689,-8.0921,-34.94684,-8.09194,-34.94676,-8.09158,-34.94671,-8.09121,-34.94668,-8.09089,-34.94667,-8.09063,-34.94668,-8.09008",108,pdc_nao_realizado,0.27807721084653375,0.27807721084653375,2611606,way/159136254,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94864,-8.09474,-34.94906,-8.09536,-34.94914,-8.0955,-34.94925,-8.09567,-34.94958,-8.0962,-34.94965,-8.09632,-34.94981,-8.09659,-34.94986,-8.0967,-34.94992,-8.09684,-34.95004,-8.0972,-34.95013,-8.0975,-34.95015,-8.09761,-34.95017,-8.09773,-34.95022,-8.09801,-34.95024,-8.09818,-34.95025,-8.09837,-34.95024,-8.09864,-34.95024,-8.09878,-34.95023,-8.09896,-34.95021,-8.09917",109,pdc_nao_realizado,0.2685281454246049,0.2685281454246049,2611606,way/159136257,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.90414,-7.94306,-34.90404,-7.94282,-34.90392,-7.94236,-34.9039,-7.94224,-34.9038,-7.94183,-34.90339,-7.93939,-34.90326,-7.93852,-34.90318,-7.93804,-34.90308,-7.93733,-34.90306,-7.93721,-34.90301,-7.93699,-34.90299,-7.93684,-34.90297,-7.93674,-34.90294,-7.93654,-34.90285,-7.93592,-34.90259,-7.9345,-34.90241,-7.93394,-34.9023,-7.93369,-34.90206,-7.93317,-34.90183,-7.93278,-34.9016,-7.93245,-34.90149,-7.9323,-34.90137,-7.93217,-34.90121,-7.93201,-34.90119,-7.93198,-34.90072,-7.93145,-34.90031,-7.93098,-34.90022,-7.93085,-34.90009,-7.93066,-34.90007,-7.93062,-34.89991,-7.93043,-34.89991,-7.9304",110,pdc_nao_realizado,0.7585995456785046,0.7585995456785046,2610707,way/171860394,,Ciclovia,none
Feature,LineString,"-34.94205,-8.03896,-34.94215,-8.03929",111,pdc_nao_realizado,0.019123905752177817,0.019123905752177817,2611606,way/195005031,Avenida Professor Moraes Rego,Ciclovia,none
Feature,LineString,"-34.94641,-8.05424,-34.94642,-8.05498,-34.94643,-8.05598,-34.94643,-8.05663,-34.94641,-8.05716,-34.94636,-8.0577,-34.94629,-8.05811,-34.94617,-8.05868,-34.94586,-8.05992,-34.94568,-8.06057,-34.94562,-8.06081,-34.94557,-8.06104",112,pdc_nao_realizado,0.383500405372032,0.383500405372032,2611606,way/198969924,Avenida Visconde de São Leopoldo,Ciclovia,none
Feature,LineString,"-34.94657,-8.05191,-34.94664,-8.05198,-34.94669,-8.05206,-34.94672,-8.05216,-34.94673,-8.05226,-34.94671,-8.05235,-34.94667,-8.05245",113,pdc_nao_realizado,0.03315291414551101,0.03315291414551101,2611606,way/198970601,Girador da Reitoria da UFPE,Ciclovia,none
Feature,LineString,"-34.94617,-8.05797,-34.94615,-8.05786,-34.94618,-8.05757,-34.94618,-8.05739,-34.94618,-8.05723,-34.94618,-8.05706,-34.94618,-8.05668,-34.94619,-8.05636,-34.94619,-8.05611,-34.94617,-8.05578,-34.94617,-8.05547,-34.94615,-8.05458,-34.94614,-8.05385,-34.94614,-8.05373,-34.94613,-8.0534,-34.94611,-8.05303,-34.9461,-8.05286,-34.94606,-8.05276,-34.94604,-8.05265",114,pdc_nao_realizado,0.2964502460373823,0.2964502460373823,2611606,way/198970602,Avenida Visconde de São Leopoldo,Ciclovia,none
Feature,LineString,"-34.94588,-8.05196,-34.9459,-8.05178,-34.94591,-8.05166,-34.94589,-8.05151,-34.94581,-8.05121,-34.94575,-8.05093,-34.94572,-8.05079,-34.94571,-8.05077,-34.94561,-8.05031,-34.94547,-8.04969,-34.94543,-8.04954",115,pdc_nao_realizado,0.13796276431901316,0.13796276431901316,2611606,way/198970773,Avenida Professor Moraes Rego,Ciclovia,none
Feature,LineString,"-34.94163,-8.01737,-34.94175,-8.01759,-34.94191,-8.01786,-34.94203,-8.01811,-34.94212,-8.01836",116,pdc_nao_realizado,0.06149694130810883,0.06149694130810883,2611606,way/203170312,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94657,-8.05258,-34.94653,-8.05269,-34.94651,-8.05279,-34.94651,-8.05386,-34.94651,-8.05399,-34.94651,-8.05406,-34.94652,-8.05538,-34.94655,-8.05639,-34.94652,-8.05698,-34.94652,-8.05702,-34.9465,-8.05734,-34.94642,-8.05804,-34.94638,-8.05828,-34.94631,-8.05866,-34.94606,-8.05959",117,pdc_nao_realizado,0.3926655597581567,0.3926655597581567,2611606,way/204619889,Avenida Visconde de São Leopoldo,Ciclovia,none
Feature,LineString,"-34.90485,-7.94512,-34.90493,-7.94527,-34.90508,-7.94556",118,pdc_nao_realizado,0.027387696013831876,0.027387696013831876,2610707,way/241518322,,Ciclovia,none
Feature,LineString,"-34.90005,-7.93022,-34.90056,-7.9307,-34.9015,-7.93169,-34.90184,-7.9321,-34.90194,-7.93223,-34.90211,-7.93247,-34.90227,-7.93273,-34.9024,-7.93298,-34.9025,-7.93315,-34.90266,-7.93351,-34.90271,-7.93364,-34.90279,-7.93383,-34.90289,-7.93417,-34.90295,-7.93437,-34.90296,-7.93443,-34.90304,-7.93483,-34.90312,-7.9353,-34.90322,-7.93591,-34.90334,-7.93661,-34.90339,-7.93691,-34.90339,-7.93696,-34.90356,-7.938,-34.90374,-7.93912,-34.90396,-7.94044,-34.90413,-7.94145,-34.90418,-7.94174,-34.90419,-7.9419,-34.90421,-7.94241,-34.90421,-7.94256,-34.90422,-7.94264,-34.90421,-7.94272",119,pdc_nao_realizado,0.7549519569470051,0.7549519569470051,2610707,way/242268815,,Ciclovia,none
Feature,LineString,"-34.94139,-8.03618,-34.94133,-8.0354",120,pdc_nao_realizado,0.04305860902879852,0.04305860902879852,2611606,way/247435268,,Ciclovia,none
Feature,LineString,"-34.94159,-8.03576,-34.94149,-8.03613",121,pdc_nao_realizado,0.021104915515711434,0.021104915515711434,2611606,way/247435270,,Ciclovia,none
Feature,LineString,"-34.94133,-8.0354,-34.94135,-8.03527,-34.94136,-8.03518,-34.94142,-8.0348,-34.9415,-8.03441,-34.94169,-8.03368,-34.94169,-8.03367",122,pdc_nao_realizado,0.09835385417867035,0.09835385417867035,2611606,way/262454250,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.94308,-8.02827,-34.94324,-8.02928,-34.94324,-8.02946,-34.94322,-8.02977,-34.9432,-8.02988,-34.94318,-8.03003,-34.94316,-8.03015,-34.94314,-8.03021,-34.94309,-8.03045,-34.94296,-8.03095,-34.94281,-8.03143,-34.94262,-8.03196,-34.94241,-8.03261,-34.94227,-8.03303,-34.94218,-8.03329,-34.94206,-8.03365,-34.94194,-8.03419,-34.94175,-8.03494,-34.94169,-8.03522,-34.94161,-8.03562",123,pdc_nao_realizado,0.4212570226451555,0.4212570226451555,2611606,way/262454251,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.94468,-8.06334,-34.94462,-8.06349,-34.94424,-8.06449",124,pdc_nao_realizado,0.0686504702631736,0.0686504702631736,2611606,way/262454252,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94318,-8.07935,-34.94318,-8.07936,-34.9432,-8.07977,-34.94321,-8.07991",125,pdc_nao_realizado,0.03133235966239418,0.03133235966239418,2611606,way/262454257,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94557,-8.06104,-34.94554,-8.06114,-34.94549,-8.06132,-34.94468,-8.06334",126,pdc_nao_realizado,0.13697206479526047,0.13697206479526047,2611606,way/262454269,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94261,-8.04114,-34.94228,-8.04023",127,pdc_nao_realizado,0.05364736135193888,0.05364736135193888,2611606,way/262454271,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94298,-8.02823,-34.94296,-8.02795",128,pdc_nao_realizado,0.015674088734535126,0.015674088734535126,2611606,way/262454276,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.94021,-8.01577,-34.94087,-8.01666",129,pdc_nao_realizado,0.06137474432973999,0.06137474432973999,2611606,way/262454277,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94602,-8.08623,-34.94597,-8.08615,-34.94584,-8.08591,-34.94562,-8.0856,-34.9455,-8.08546,-34.94542,-8.08536,-34.94521,-8.08512,-34.94501,-8.08491,-34.94497,-8.08487,-34.9449,-8.0848,-34.9446,-8.08448,-34.944,-8.08379,-34.94381,-8.08355,-34.94365,-8.08332,-34.94348,-8.08302,-34.94345,-8.08295,-34.94342,-8.08288,-34.9434,-8.08282,-34.94336,-8.0827,-34.94332,-8.0826,-34.94326,-8.08236,-34.94319,-8.08202,-34.94317,-8.08187,-34.94315,-8.08176,-34.94314,-8.08165,-34.94308,-8.08076,-34.94304,-8.0804,-34.94303,-8.08026,-34.94302,-8.0802,-34.94301,-8.07973,-34.94301,-8.07969,-34.94299,-8.07947",130,pdc_nao_realizado,0.4282078673368874,0.4282078673368874,2611606,way/262454278,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94149,-8.03613,-34.9415,-8.03641,-34.94151,-8.03673,-34.94157,-8.03706,-34.9417,-8.03768",131,pdc_nao_realizado,0.08745203955650833,0.08745203955650833,2611606,way/262454279,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94462,-8.06218,-34.94514,-8.06125,-34.94527,-8.06101,-34.94548,-8.06057,-34.94559,-8.06035",132,pdc_nao_realizado,0.1147976833487541,0.1147976833487541,2611606,way/262454280,Avenida Visconde de São Leopoldo,Ciclovia,none
Feature,LineString,"-34.94289,-8.07506,-34.94291,-8.07542,-34.94299,-8.07666,-34.94303,-8.07702,-34.94304,-8.0772,-34.9431,-8.07804,-34.94312,-8.07833,-34.94313,-8.07859",133,pdc_nao_realizado,0.19646788566511705,0.19646788566511705,2611606,way/262454281,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94673,-8.08742,-34.94677,-8.08759,-34.94679,-8.08768,-34.94686,-8.08804",134,pdc_nao_realizado,0.03522212281185874,0.03522212281185874,2611606,way/262454282,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.93807,-8.01203,-34.93794,-8.01179,-34.93756,-8.01093,-34.93748,-8.01064",135,pdc_nao_realizado,0.08381853382505977,0.08381853382505977,2611606,way/262454283,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94294,-8.0413,-34.9432,-8.04195,-34.94362,-8.04301,-34.94374,-8.04332,-34.94381,-8.0435,-34.94385,-8.04359,-34.94396,-8.04384,-34.94409,-8.04414,-34.94441,-8.04499,-34.94446,-8.0451,-34.9447,-8.04565,-34.94485,-8.04599,-34.94503,-8.04645",136,pdc_nao_realizado,0.3084623185405488,0.3084623185405488,2611606,way/262454289,Avenida Professor Moraes Rego,Ciclovia,none
Feature,LineString,"-34.94266,-8.04156,-34.94251,-8.04118,-34.94227,-8.04057,-34.94213,-8.04021,-34.94194,-8.03967,-34.94185,-8.03942,-34.9418,-8.03928,-34.94173,-8.03914",137,pdc_nao_realizado,0.14430999162669622,0.14430999162669622,2611606,way/262454290,Avenida Professor Moraes Rego,Ciclovia,none
Feature,LineString,"-34.94011,-8.01545,-34.94021,-8.01577",138,pdc_nao_realizado,0.018490873755787,0.018490873755787,2611606,way/262454293,,Ciclovia,none
Feature,LineString,"-34.94266,-8.04156,-34.94261,-8.04114",139,pdc_nao_realizado,0.02364430535407345,0.02364430535407345,2611606,way/262454294,,Ciclovia,none
Feature,LineString,"-34.94269,-8.04095,-34.94294,-8.0413",140,pdc_nao_realizado,0.02355750958131311,0.02355750958131311,2611606,way/262454295,,Ciclovia,none
Feature,LineString,"-34.90439,-7.94593,-34.90438,-7.9458,-34.90437,-7.94567",141,pdc_nao_realizado,0.014424775482686853,0.014424775482686853,2610707,way/313127793,,Ciclovia,none
Feature,LineString,"-34.9044,-7.94596,-34.90439,-7.94593",142,pdc_nao_realizado,0.0018328426780460107,0.0018328426780460107,2610707,way/313127794,,Ciclovia,none
Feature,LineString,"-34.90515,-7.94583,-34.90518,-7.94595,-34.90521,-7.94602,-34.90523,-7.94612,-34.90526,-7.94626,-34.90529,-7.94634,-34.90532,-7.9464,-34.9054,-7.94652,-34.90554,-7.94672,-34.90571,-7.94695,-34.90595,-7.94725,-34.90615,-7.94747,-34.90631,-7.94766,-34.90647,-7.94785",143,pdc_nao_realizado,0.13547516470461737,0.13547516470461737,2610707,way/313194297,,Ciclovia,none
Feature,LineString,"-34.94273,-8.03031,-34.94275,-8.03022,-34.94276,-8.03016,-34.94279,-8.03004,-34.94284,-8.02974,-34.94291,-8.02888,-34.94294,-8.02858,-34.94298,-8.02823",144,pdc_nao_realizado,0.11659362922601599,0.11659362922601599,2611606,way/319779122,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
Feature,LineString,"-34.94269,-8.02287,-34.94265,-8.02232,-34.94263,-8.02144,-34.94263,-8.02125,-34.9426,-8.02095,-34.9426,-8.02082,-34.94256,-8.02048,-34.94255,-8.02042,-34.94254,-8.0203,-34.94249,-8.01999,-34.9424,-8.01962,-34.94234,-8.01938",145,pdc_nao_realizado,0.19564019189440812,0.19564019189440812,2611606,way/320810703,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94271,-8.02324,-34.94269,-8.02287",146,pdc_nao_realizado,0.0207481173443273,0.0207481173443273,2611606,way/320810704,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94281,-8.02287,-34.94283,-8.02324",147,pdc_nao_realizado,0.020676915185107544,0.020676915185107544,2611606,way/320810705,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94283,-8.02324,-34.94288,-8.02443,-34.9429,-8.02464,-34.94291,-8.02494,-34.94302,-8.02705",148,pdc_nao_realizado,0.21234453092601313,0.21234453092601313,2611606,way/320810706,Avenida da Recuperação,Ciclovia,none
Feature,LineString,"-34.94646,-8.05182,-34.94657,-8.05191",149,pdc_nao_realizado,0.00788517926835729,0.00788517926835729,2611606,way/385648185,Girador da Reitoria da UFPE,Ciclovia,none
Feature,LineString,"-34.93763,-8.16837,-34.93774,-8.16802,-34.93784,-8.16764,-34.93797,-8.16726",150,pdc_nao_realizado,0.06452243035924428,0.06452243035924428,2607901,way/392625226,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94265,-8.0718,-34.94273,-8.07273",151,pdc_nao_realizado,0.05234723501454631,0.05234723501454631,2611606,way/392625227,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94259,-8.07116,-34.94263,-8.07155,-34.94265,-8.0718",152,pdc_nao_realizado,0.03575756276509659,0.03575756276509659,2611606,way/392625228,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94144,-8.15683,-34.94129,-8.15718,-34.94118,-8.15741,-34.94108,-8.15767,-34.94099,-8.158",153,pdc_nao_realizado,0.0700863171365859,0.0700863171365859,2607901,way/392625230,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94254,-8.07256,-34.94245,-8.07159,-34.94245,-8.07154,-34.94243,-8.07121,-34.9424,-8.07084,-34.94239,-8.07077,-34.94235,-8.07013,-34.94235,-8.06993,-34.94234,-8.06977,-34.94234,-8.06948,-34.94235,-8.06935,-34.94236,-8.06916,-34.94238,-8.069,-34.94239,-8.06891,-34.94241,-8.0688,-34.94244,-8.06862,-34.94245,-8.06855,-34.94248,-8.06843,-34.94255,-8.06818,-34.94264,-8.06789,-34.94287,-8.06729,-34.94301,-8.06696,-34.94315,-8.0666,-34.9434,-8.066,-34.94349,-8.06574",154,pdc_nao_realizado,0.39000765846589325,0.39000765846589325,2611606,way/392625231,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.94107,-8.15673,-34.9415,-8.15523",155,pdc_nao_realizado,0.08687438178894183,0.08687438178894183,2607901,way/392625232,Rodovia Governador Mário Covas,Ciclovia,none
Feature,LineString,"-34.93811,-8.01232,-34.93807,-8.01203",156,pdc_nao_realizado,0.016478658369720525,0.016478658369720525,2611606,way/466073062,,Ciclovia,none
