id,name,capacity,covered,access,operator,bicycle_parking
5474,Academia da Cidade Polo Praça do Poeta,10,no,yes,Prefeitura do Recife,stands
5475,IFPE,10,no,yes,Prefeitura do Recife,stands
5476,Academia Recife - Polo Engenho do Meio,10,no,yes,Prefeitura do Recife,stands
5477,Geraldão,6,no,yes,Prefeitura do Recife,stands
5478,Largo da Encruzilhada,10,no,yes,Prefeitura do Recife,stands
5479,Academia Recife - Polo Lagoa do Araçá,4,no,yes,Prefeitura do Recife,stands
5480,Academia da Cidade Polo Roda de Fogo,10,no,yes,Prefeitura do Recife,stands
5481,Academia Recife - Polo Barro,10,no,yes,Prefeitura do Recife,stands
5482,Praça do ABC 02,6,no,yes,Prefeitura do Recife,stands
5483,Academia da Cidade - Polo Cajueiro,6,no,yes,Prefeitura do Recife,stands
5484,Academia Recife - Polo Casa Amarela 02,4,no,yes,Prefeitura do Recife,stands
5485,Academia Recife - Polo Água Fria,10,no,yes,Prefeitura do Recife,stands
5486,Rua da Palma 02,4,no,yes,Prefeitura do Recife,stands
5487,Academia Recife e da Cidade - Polo Coque,10,no,yes,Prefeitura do Recife,stands
5488,Academia da Cidade - Polo Santo Amaro,10,no,yes,Prefeitura do Recife,stands
5489,Academia Recife - Polo Santo Amaro,10,no,yes,Prefeitura do Recife,stands
5490,USF Alto do Capitão/ Academia da Cidade 02,4,no,yes,Prefeitura do Recife,stands
5491,Praça do Hipódromo/Academia Recife,10,no,yes,Prefeitura do Recife,stands
5492,Pátio Santa Cruz,10,no,yes,Prefeitura do Recife,stands
5493,Parque da Macaxeira,10,no,yes,Prefeitura do Recife,stands
5494,Praça da Torre,10,no,yes,Prefeitura do Recife,stands
5495,Canal do Cavouco 01,10,no,yes,Prefeitura do Recife,stands
5496,Praça de Parnamirim,10,no,yes,Prefeitura do Recife,stands
5497,UPE/Reitoria,10,no,yes,Prefeitura do Recife,stands
5498,Teatro do Parque 02,4,no,yes,Prefeitura do Recife,stands
5499,Avenida Guararapes 03 (Canteiro),10,no,yes,Prefeitura do Recife,stands
5500,Avenida Guararapes 02 (Correios),4,no,yes,Prefeitura do Recife,stands
5501,Upinha CHIÉ,10,no,yes,Prefeitura do Recife,stands
5502,Soledade,10,no,yes,Prefeitura do Recife,stands
5503,Praça do Derby,10,no,yes,Prefeitura do Recife,stands
5504,Praça do Rosarinho,10,no,yes,Prefeitura do Recife,stands
5505,Academia da Cidade de Campo Grande,8,no,yes,Prefeitura do Recife,stands
5506,Praça do Engenho do Meio,10,no,yes,Prefeitura do Recife,stands
5507,Praça de Jardim São Paulo 01,10,no,yes,Prefeitura do Recife,stands
5508,EREM João Bezerra,20,no,yes,Prefeitura do Recife,stands
5509,Redesenho - Rua das Oficinas,6,no,yes,Prefeitura do Recife,stands
5510,Sede CTTU,10,no,yes,Prefeitura do Recife,stands
5511,Parque 13 de Maio,8,no,yes,Prefeitura do Recife,stands
5512,Cais do Imperador,14,no,yes,Prefeitura do Recife,stands
5513,Fórum Desembargador Rodolfo Aureliano,20,no,yes,Prefeitura do Recife,stands
5514,Centro Esportivo Santos Dumont,10,no,yes,Prefeitura do Recife,stands
5515,COMPAZ Escritor Ariano Suassuna,4,no,yes,Prefeitura do Recife,stands
5516,Rua da Aurora,20,no,yes,Prefeitura do Recife,stands
5517,TI Getúlio Vargas 01,8,no,yes,Prefeitura do Recife,stands
5518,Academia Recife - Praça do ABC,8,no,yes,Prefeitura do Recife,stands
5519,Jardim Botânico do Recife,18,no,yes,Prefeitura do Recife,stands
5520,Mercado da Encruzilhada,4,no,yes,Prefeitura do Recife,stands
5521,Parque da Jaqueira,4,no,yes,Prefeitura do Recife,stands
5522,Compaz Governador Eduardo Campos,10,no,yes,Prefeitura do Recife,stands
5523,Praça Barão de Caiara,11,no,yes,Prefeitura do Recife,stands
5524,Parque da Macaxeira,34,no,yes,Prefeitura do Recife,stands
5525,ABRE,12,no,yes,Prefeitura do Recife,stands
5526,Fafire,12,no,yes,Prefeitura do Recife,stands
5527,Shopping Boa Vista,12,no,yes,Prefeitura do Recife,stands
5528,Avenida Conde da Boa Vista,12,no,yes,Prefeitura do Recife,stands
5529,Avenida Conde da Boa Vista,12,no,yes,Prefeitura do Recife,stands
5530,Parque 13 de Maio,10,no,yes,Prefeitura do Recife,stands
5531,Senai,52,no,yes,Prefeitura do Recife,stands
5532,Mercado Madalena,10,no,yes,Prefeitura do Recife,stands
5533,Rua Gen. José Semeão,10,no,yes,Prefeitura do Recife,stands
5534,Paço Alfândega,12,no,yes,Prefeitura do Recife,stands
5535,Parque Caiara,17,no,yes,Prefeitura do Recife,stands
5536,Mercado do Cordeiro,28,no,yes,Prefeitura do Recife,stands
5537,Mercado de Água Fria / Beberibe,26,no,yes,Prefeitura do Recife,stands
5538,,,no,yes,Prefeitura do Recife,stands
5539,Orla do Pina - JCPM,8,no,yes,Prefeitura do Recife,stands
5540,Parque Dona Lindú 01,10,no,yes,Prefeitura do Recife,stands
5541,Rua da Palma,2,no,yes,Prefeitura do Recife,stands
5542,Pátio do Carmo,4,no,yes,Prefeitura do Recife,stands
5543,Praça Noel Rodrigues,6,no,yes,Prefeitura do Recife,stands
5544,Praça da Convenção,10,no,yes,Prefeitura do Recife,stands
5545,Mercado da Boa Vista,4,no,yes,Prefeitura do Recife,stands
5546,Praça Mauriceia,8,no,yes,Prefeitura do Recife,stands
5547,Mercado de Afogados,10,no,yes,Prefeitura do Recife,stands
5548,Praça da Várzea,8,no,yes,Prefeitura do Recife,stands
5549,Escola Municipal Arraial Novo do Bom Jesus,4,no,yes,Prefeitura do Recife,stands
5550,Orla de Brasília Teimosa,4,no,yes,Prefeitura do Recife,stands
5551,Avenida Beberibe,8,no,yes,Prefeitura do Recife,stands
5552,Escola Waldemar de Oliveira,4,no,yes,Prefeitura do Recife,stands
5553,Praça Eça de Queiroz,2,no,yes,Prefeitura do Recife,stands
5554,Mercado da Madalena,8,no,yes,Prefeitura do Recife,stands
5555,Largo de Casa Amarela,4,no,yes,Prefeitura do Recife,stands
5556,Mercado de Casa Amarela,8,no,yes,Prefeitura do Recife,stands
5557,Rua Dona Ana Xavier,2,no,yes,Prefeitura do Recife,stands
5558,Mercado da Encruzilhada,8,no,yes,Prefeitura do Recife,stands
5559,Igreja da Santa Cruz,2,no,yes,Prefeitura do Recife,stands
5560,Cinema São Luiz,2,no,yes,Prefeitura do Recife,stands
5561,Parque Treze de Maio,2,no,yes,Prefeitura do Recife,stands
5562,Praça Visconde de Mauá,2,no,yes,Prefeitura do Recife,stands
5563,Praça Visconde de Mauá,4,no,yes,Prefeitura do Recife,stands
5564,Praça Joaquim Nabuco,6,no,yes,Prefeitura do Recife,stands
5565,Praça da Independência,10,no,yes,Prefeitura do Recife,stands
5566,Avenida Rio Branco,10,no,yes,Prefeitura do Recife,stands
5567,,,no,,,
5568,,,,,,
5569,,20,no,,,stands
5570,,,no,,,wall_loops
5571,,,,,,
5572,,10,,yes,,stands
5573,,10,no,yes,,stands
5574,,2,yes,yes,,stands
5575,,8,no,,,stands
5576,,,,,,stands
5577,,10,,yes,,stands
5578,,,,,,
5579,,,,,,
5580,,,no,,,stands
5581,,,no,,,wall_loops
5582,,10,,private,,
5583,,5,no,,,wall_loops
5584,,10,no,,,wall_loops
5585,,20,no,,,wall_loops
5586,,,no,,,wall_loops
5587,,,no,,,wall_loops
5588,,6,no,,,wall_loops
5589,,,,,,stands
5593,,2,no,customers,Rádio Pomerode,ground_slots
5594,,4,no,yes,,wall_loops
5595,Terminal Santa Luzia,5,no,yes,Nova Mobi,stands
5596,,,yes,yes,,wall_hoops
5597,,,no,yes,Banco do Brasil,stands
5598,,7,,yes,,wall_loops
